id,Action
1,0.8196927788532689
2,0.9897416417578734
3,0.9494454928780584
4,0.9821837816631753
5,0.9997210276169897
6,0.9723164529292171
7,0.9996454868441477
8,0.8984217402166902
9,0.9329203275973771
10,0.9892365303691104
11,0.7870777035138498
12,0.9911705868355966
13,0.9905973021740203
14,0.91911360392332
15,0.9512393549108713
16,0.997081436426416
17,0.8795733186834802
18,0.8644212855732214
19,0.998683487087575
20,0.8617206375116457
21,0.9979711536401225
22,0.9861807862353775
23,0.9825002645985701
24,0.9977483117239431
25,0.9813556399794381
26,0.9743638013434954
27,0.9827650490955452
28,0.9063081940649742
29,0.9233745197855251
30,0.9757272477584926
31,0.9867778480087173
32,0.9569673700956118
33,0.9949538555258928
34,0.9996454868441477
35,0.9867778480087173
36,0.9031674050481558
37,0.9993999243418481
38,0.9995577299412916
39,0.9194190042338619
40,0.9255267726061409
41,0.8436517137046722
42,0.8995279912975416
43,0.990620912072692
44,0.9980643942872007
45,0.9816777519923303
46,0.9398864162845058
47,0.9905242964548233
48,0.9504366144353845
49,1
50,0.966529163044614
51,0.9954542717645047
52,0.992192882344269
53,0.9771992612705089
54,0.9989840937815786
55,0.9565463005261655
56,0.8196927788532689
57,0.9603058208757254
58,0.9745016390851066
59,0.9726929809230189
60,0.8995279912975416
61,0.9954571290493387
62,0.9843379466292886
63,0.9866288996618892
64,0.9969430798379607
65,1
66,0.9830101287067329
67,0.9761252367841033
68,0.9957465743462547
69,0.9305517008096653
70,0.7418898448240362
71,0.93713171577221
72,0.9823717878462891
73,0.9813556399794381
74,0.977978067209936
75,0.9905242964548233
76,0.999001063772315
77,0.9817358907682219
78,0.8257337644945928
79,0.9192440362484187
80,0.9883642330179492
81,0.9589178910314552
82,0.9989438179269494
83,0.9816082257041271
84,0.9984947041692919
85,0.9398009177489259
86,0.9884165503514356
87,0.9954348209185359
88,0.9646379346676517
89,0.9457752869314551
90,0.9636642745452698
91,0.9569673700956118
92,0.9736241782474262
93,0.9800689224877345
94,0.7787617045121692
95,0.9956190049360623
96,0.910530494481871
97,0.7870777035138498
98,0.9773702361154051
99,0.9830101287067329
100,0.9980482510460715
101,0.9605049274298824
102,0.9465493193355424
103,0.9083385906793775
104,0.9329203275973771
105,0.8061588350749331
106,0.9993831029185868
107,0.9892085707044614
108,0.8683592003840751
109,0.9992609730558538
110,0.999280361151407
111,0.7870777035138498
112,0.9996558102406033
113,0.9616864866666611
114,0.9318225643167305
115,0.9441521505025339
116,0.9867778480087173
117,0.9867778480087173
118,0.9981368531971152
119,0.9981602721261909
120,0.9472836366420624
121,0.9636642745452698
122,0.9145182275226867
123,0.9947347798131264
124,0.9161959114362564
125,0.9192440362484187
126,0.9395033097664669
127,0.865826866625108
128,0.8375306270748851
129,0.9205885416698001
130,0.9984949494949495
131,0.9870887693212012
132,0.9948993125268123
133,0.8644212855732214
134,0.9205885416698001
135,0.9957465743462547
136,0.9305517008096653
137,0.977978067209936
138,0.9145182275226867
139,0.910530494481871
140,0.9494454928780584
141,0.9579577255428122
142,0.9287641535440174
143,0.9998640692640691
144,0.9989840937815786
145,0.9830101287067329
146,0.8196693314599643
147,0.9575109669364921
148,0.9639078598479339
149,0.9745016390851066
150,0.9573757534729072
151,0.9736241782474262
152,0.8257337644945928
153,0.9812012420210369
154,0.8683592003840751
155,0.946259247035384
156,0.9321313281564855
157,0.9398009177489259
158,0.962230324980194
159,0.7959693541056584
160,0.9817358907682219
161,0.865826866625108
162,0.9957465743462547
163,0.966529163044614
164,0.9621949471175358
165,0.9726929809230189
166,0.9905242964548233
167,0.9572165435591461
168,0.9572165435591461
169,0.9911188703246829
170,0.9998138006400444
171,0.9736241782474262
172,0.993047041811042
173,0.9626527008611511
